ID,Source,DriftRateMax,Nevent,FreqMid,DriftBW,DriftRates,Freqs,FileID
165,HIP40875,0.038266,1,2106.375349,0.0005,[-0.038266],[2106.375349],spliced_blc0001020304050607_guppi_57735_26159_HIP40875_0045.gpuspec.0000.h5
166,HIP41689,0.009566,1,2242.246159,0.0005,[-0.009566],[2242.246159],spliced_blc0001020304050607_guppi_57735_30471_HIP41689_0057.gpuspec.0000.h5
167,HIP87108,0.019133,1,2196.201903,0.0005,[0.019133],[2196.201903],spliced_blc0001020304050607_guppi_57907_32660_HIP87108_0026.gpuspec.0000.h5
168,HIP56630,0.009566,1,2198.6284379999997,0.0005,[0.009566],[2198.628438],spliced_blc3031323334353637_guppi_57876_21663_HIP56630_0032.gpuspec.0000.h5
169,HIP83591,0.019133,1,2195.334699,0.0005,[0.019133],[2195.334699],spliced_blc3031323334353637_guppi_57876_26160_HIP83591_0044.gpuspec.0000.h5
170,HIP83591,0.10523099999999999,1,2235.44614,0.0005,[-0.105231],[2235.44614],spliced_blc3031323334353637_guppi_57876_26160_HIP83591_0044.gpuspec.0000.h5
171,HIP20713,0.057399,1,2277.4998739999996,0.0005,[-0.057399],[2277.499874],spliced_blc0001020304050607_guppi_57740_12879_HIP20713_0009.gpuspec.0000.h5
172,HIP87108,0.019133,1,2195.441927,0.0005,[0.019133],[2195.441927],spliced_blc0001020304050607_guppi_57907_32660_HIP87108_0026.gpuspec.0000.h5
173,HIP85922,0.019133,1,2195.3478800000003,0.0005,[0.019133],[2195.34788],spliced_blc0001020304050607_guppi_57907_30648_HIP85922_0020.gpuspec.0000.h5
174,HIP85582,0.019133,1,2188.418474,0.0005,[0.019133],[2188.418474],spliced_blc0001020304050607_guppi_57907_24176_HIP85582_0002.gpuspec.0000.h5
175,HIP83599,0.019133,1,2197.869233,0.0005,[0.019133],[2197.869233],spliced_blc3031323334353637_guppi_57876_28203_HIP83599_0050.gpuspec.0000.h5
176,HIP56630,0.009566,1,2198.228537,0.0005,[0.009566],[2198.228537],spliced_blc3031323334353637_guppi_57876_21663_HIP56630_0032.gpuspec.0000.h5
177,HIP23941,0.009566,1,2198.6875370000002,0.0005,[-0.009566],[2198.687537],spliced_blc0001020304050607_guppi_57906_59080_HIP23941_0038.gpuspec.0000.h5
178,HIP77801,0.0,1,2193.457864,0.0005,[-0.],[2193.457864],spliced_blc0001020304050607_guppi_57902_08692_HIP77801_0014.gpuspec.0000.h5
179,HIP20901,0.047832,1,2108.048483,0.0005,[-0.047832],[2108.048483],spliced_blc0001020304050607_guppi_57740_17119_HIP20901_0021.gpuspec.0000.h5
180,HIP33955,0.095665,1,2188.850413,0.0005,[-0.095665],[2188.850413],spliced_blc0001020304050607_guppi_57740_23533_HIP33955_0039.gpuspec.0000.h5
181,HIP86201,0.009566,1,2218.895903,0.0005,[-0.009566],[2218.895903],spliced_blc0001020304050607_guppi_57746_52564_HIP86201_0003.gpuspec.0000.h5
182,HIP91009,0.019133,1,2277.5005579999997,0.0005,[0.019133],[2277.500558],spliced_blc0001020304050607_guppi_57748_55535_HIP91009_0014.gpuspec.0000.h5
183,HIP116215,0.009566,1,2181.793468,0.0005,[0.009566],[2181.793468],spliced_blc0001020304050607_guppi_57858_48995_HIP116215_0038.gpuspec.0000.h5
184,HIP63510,0.10523099999999999,1,2234.569286,0.0005,[0.105231],[2234.569286],spliced_blc0001020304050607_guppi_57751_44193_HIP63510_0033.gpuspec.0000.h5
185,HIP21036,0.057399,1,2208.952197,0.0005,[-0.057399],[2208.952197],spliced_blc0001020304050607_guppi_57752_07730_HIP21036_0003.gpuspec.0000.h5
186,HIP23941,0.009566,1,2193.4831489999997,0.0005,[-0.009566],[2193.483149],spliced_blc0001020304050607_guppi_57906_59080_HIP23941_0038.gpuspec.0000.h5
187,HIP21036,0.057399,1,2211.500232,0.0005,[-0.057399],[2211.500232],spliced_blc0001020304050607_guppi_57752_07730_HIP21036_0003.gpuspec.0000.h5
188,HIP62687,0.009566,1,2193.744707,0.0005,[0.009566],[2193.744707],spliced_blc0001020304050607_guppi_57734_47750_HIP62687_0045.gpuspec.0000.h5
189,HIP112190,0.028699000000000002,1,2188.915138,0.0005,[0.028699],[2188.915138],spliced_blc0001020304050607_guppi_57731_82081_HIP112190_0009.gpuspec.0000.h5
190,HIP112774,0.08609800000000001,1,2255.898452,0.0005,[0.086098],[2255.898452],spliced_blc0001020304050607_guppi_57732_02053_HIP112774_0027.gpuspec.0000.h5
191,HIP11565,0.009566,1,1957.4736030000001,0.0005,[0.009566],[1957.473603],spliced_blc0001020304050607_guppi_57732_06389_HIP11565_0039.gpuspec.0000.h5
192,HIP12781,0.066965,1,2105.0104739999997,0.0005,[-0.066965],[2105.010474],spliced_blc0001020304050607_guppi_57732_08539_HIP12781_0045.gpuspec.0000.h5
193,HIP116495,0.009566,1,2184.509746,0.0005,[0.009566],[2184.509746],spliced_blc0001020304050607_guppi_57858_53185_HIP116495_0050.gpuspec.0000.h5
194,HIP12781,0.057399,1,2106.605027,0.0005,[-0.057399],[2106.605027],spliced_blc0001020304050607_guppi_57732_08539_HIP12781_0045.gpuspec.0000.h5
195,HIP12781,0.057399,1,2107.080385,0.0005,[-0.057399],[2107.080385],spliced_blc0001020304050607_guppi_57732_08539_HIP12781_0045.gpuspec.0000.h5
196,HIP12781,0.057399,1,2107.441416,0.0005,[-0.057399],[2107.441416],spliced_blc0001020304050607_guppi_57732_08539_HIP12781_0045.gpuspec.0000.h5
197,HIP116495,0.009566,1,2184.467334,0.0005,[0.009566],[2184.467334],spliced_blc0001020304050607_guppi_57858_53185_HIP116495_0050.gpuspec.0000.h5
198,HIP116215,0.028699000000000002,1,2374.94427,0.0005,[0.028699],[2374.94427],spliced_blc0001020304050607_guppi_57858_48995_HIP116215_0038.gpuspec.0000.h5
199,HIP116495,0.009566,1,2181.839934,0.0005,[0.009566],[2181.839934],spliced_blc0001020304050607_guppi_57858_53185_HIP116495_0050.gpuspec.0000.h5
200,HIP72220,0.08609800000000001,1,2264.562443,0.0005,[-0.086098],[2264.562443],spliced_blc0001020304050607_guppi_57732_56138_HIP72220_0009.gpuspec.0000.h5
201,HIP56630,0.009566,1,2197.970162,0.0005,[0.009566],[2197.970162],spliced_blc3031323334353637_guppi_57876_21663_HIP56630_0032.gpuspec.0000.h5
202,HIP72944,0.019133,1,2190.999952,0.0005,[0.019133],[2190.999952],spliced_blc0001020304050607_guppi_57732_64720_HIP72944_0033.gpuspec.0000.h5
203,HIP116495,0.009566,1,2181.116034,0.0005,[0.009566],[2181.116034],spliced_blc0001020304050607_guppi_57858_53185_HIP116495_0050.gpuspec.0000.h5
204,HIP72944,0.019133,1,2611.579537,0.0005,[-0.019133],[2611.579537],spliced_blc0001020304050607_guppi_57732_64720_HIP72944_0033.gpuspec.0000.h5
205,HIP50782,0.08609800000000001,1,2264.5630260000003,0.0005,[0.086098],[2264.563026],spliced_blc0001020304050607_guppi_57734_33206_HIP50782_0003.gpuspec.0000.h5
206,HIP51254,0.009566,1,2189.9997280000002,0.0005,[-0.009566],[2189.999728],spliced_blc0001020304050607_guppi_57734_39438_HIP51254_0021.gpuspec.0000.h5
207,HIP51254,0.009566,1,2611.558772,0.0005,[0.009566],[2611.558772],spliced_blc0001020304050607_guppi_57734_39438_HIP51254_0021.gpuspec.0000.h5
208,HIP51317,0.019133,1,2201.599318,0.0005,[-0.019133],[2201.599318],spliced_blc0001020304050607_guppi_57734_41531_HIP51317_0027.gpuspec.0000.h5
209,HIP51933,0.10523099999999999,1,2239.542797,0.0005,[-0.105231],[2239.542797],spliced_blc0001020304050607_guppi_57734_43596_HIP51933_0033.gpuspec.0000.h5
210,HIP62687,0.038266,1,2189.2748079999997,0.0005,[0.038266],[2189.274808],spliced_blc0001020304050607_guppi_57734_47750_HIP62687_0045.gpuspec.0000.h5
211,HIP72220,0.095665,1,2260.4664329999996,0.0005,[-0.095665],[2260.466433],spliced_blc0001020304050607_guppi_57732_56138_HIP72220_0009.gpuspec.0000.h5
212,HIP9829,0.0,1,2190.616524,0.0005,[-0.],[2190.616524],spliced_blc0001020304050607_guppi_57900_58265_HIP9829_0031.gpuspec.0000.h5
213,HIP42418,0.009566,1,2198.111129,0.0005,[-0.009566],[2198.111129],spliced_blc1011121314151617_guppi_58174_23673_HIP42418_0026.gpuspec.0000.h5
214,HIP88684,0.019133,1,2184.4709239999997,0.0005,[0.019133],[2184.470924],spliced_blc0001020304050607_guppi_57811_53520_HIP88684_0020.gpuspec.0000.h5
215,HIP66704,0.009566,1,2182.2577109999997,0.0005,[0.009566],[2182.257711],spliced_blc0001020304050607_guppi_57823_31099_HIP66704_0026.gpuspec.0000.h5
216,HIP76233,0.057399,1,1891.118331,0.0005,[0.057399],[1891.118331],spliced_blc0001020304050607_guppi_57823_37581_HIP76233_0044.gpuspec.0000.h5
217,HIP76233,0.066965,1,2188.094781,0.0005,[-0.066965],[2188.094781],spliced_blc0001020304050607_guppi_57823_37581_HIP76233_0044.gpuspec.0000.h5
218,HIP76233,0.019133,1,2195.395682,0.0005,[0.019133],[2195.395682],spliced_blc1011121314151617_guppi_58013_78378_HIP76233_0008.gpuspec.0000.h5
219,HIP76233,0.009566,1,2196.222632,0.0005,[0.009566],[2196.222632],spliced_blc1011121314151617_guppi_58013_78378_HIP76233_0008.gpuspec.0000.h5
220,HIP76233,0.009566,1,2197.487757,0.0005,[0.009566],[2197.487757],spliced_blc1011121314151617_guppi_58013_78378_HIP76233_0008.gpuspec.0000.h5
221,HIP85042,0.028699000000000002,1,2561.0999859999997,0.0005,[0.028699],[2561.099986],spliced_blc2021222324252627_guppi_57898_29631_HIP85042_0050.gpuspec.0000.h5
222,HIP76267,0.009566,1,2195.349397,0.0005,[0.009566],[2195.349397],spliced_blc1011121314151617_guppi_58013_80454_HIP76267_0014.gpuspec.0000.h5
223,HIP76267,0.009566,1,2195.8285339999998,0.0005,[0.009566],[2195.828534],spliced_blc1011121314151617_guppi_58013_80454_HIP76267_0014.gpuspec.0000.h5
224,HIP76267,0.057399,1,2257.508792,0.0005,[0.057399],[2257.508792],spliced_blc1011121314151617_guppi_58013_80454_HIP76267_0014.gpuspec.0000.h5
225,HIP41211,0.08609800000000001,1,2188.8073329999997,0.0005,[-0.086098],[2188.807333],spliced_blc0001020304050607_guppi_57838_05878_HIP41211_0026.gpuspec.0000.h5
226,HIP76602,0.019133,1,2188.420388,0.0005,[0.019133],[2188.420388],spliced_blc1011121314151617_guppi_58013_82596_HIP76602_0020.gpuspec.0000.h5
227,HIP37826,0.047832,1,2500.16405,0.0005,[0.047832],[2500.16405],spliced_blc0001020304050607_guppi_57824_00916_HIP37826_0002.gpuspec.0000.h5
228,HIP38048,0.019133,1,2178.815126,0.0005,[-0.019133],[2178.815126],spliced_blc0001020304050607_guppi_57824_03114_HIP38048_0008.gpuspec.0000.h5
229,HIP38048,0.019133,1,2180.948164,0.0005,[-0.019133],[2180.948164],spliced_blc0001020304050607_guppi_57824_03114_HIP38048_0008.gpuspec.0000.h5
230,HIP38048,0.019133,1,2181.379488,0.0005,[-0.019133],[2181.379488],spliced_blc0001020304050607_guppi_57824_03114_HIP38048_0008.gpuspec.0000.h5
231,HIP38048,0.019133,1,2181.776651,0.0005,[-0.019133],[2181.776651],spliced_blc0001020304050607_guppi_57824_03114_HIP38048_0008.gpuspec.0000.h5
232,HIP85042,0.028699000000000002,1,2211.099987,0.0005,[0.028699],[2211.099987],spliced_blc2021222324252627_guppi_57898_29631_HIP85042_0050.gpuspec.0000.h5
233,HIP38382,0.009566,1,1891.117509,0.0005,[0.009566],[1891.117509],spliced_blc0001020304050607_guppi_57824_09813_HIP38382_0026.gpuspec.0000.h5
234,HIP85042,0.114798,1,2188.8239989999997,0.0005,[0.114798],[2188.823999],spliced_blc2021222324252627_guppi_57898_29631_HIP85042_0050.gpuspec.0000.h5
235,HIP12447,0.019133,1,1861.56886,0.0005,[0.019133],[1861.56886],spliced_blc0001020304050607_guppi_58016_36230_HIP12447_0014.gpuspec.0000.h5
236,HIP12493,0.066965,1,2257.489973,0.0005,[0.066965],[2257.489973],spliced_blc1011121314151617_guppi_57824_68052_HIP12493_0008.gpuspec.0000.h5
237,HIP12493,0.009566,1,2195.2460690000003,0.0005,[-0.009566],[2195.246069],spliced_blc0001020304050607_guppi_58016_38257_HIP12493_0020.gpuspec.0000.h5
238,HIP40910,0.038266,1,2211.499522,0.0005,[-0.038266],[2211.499522],spliced_blc0001020304050607_guppi_57838_01626_HIP40910_0014.gpuspec.0000.h5
239,HIP66492,0.009566,1,2184.6054510000004,0.0005,[0.009566],[2184.605451],spliced_blc0001020304050607_guppi_57823_29076_HIP66492_0020.gpuspec.0000.h5
240,HIP66492,0.009566,1,2181.939201,0.0005,[0.009566],[2181.939201],spliced_blc0001020304050607_guppi_57823_29076_HIP66492_0020.gpuspec.0000.h5
241,HIP12843,0.019133,1,2188.468762,0.0005,[-0.019133],[2188.468762],spliced_blc0001020304050607_guppi_57838_69587_HIP12843_0020.gpuspec.0000.h5
242,HIP85042,0.028699000000000002,1,2713.900013,0.0005,[-0.028699],[2713.900013],spliced_blc2021222324252627_guppi_57898_29631_HIP85042_0050.gpuspec.0000.h5
243,HIP24786,0.066965,1,2105.90964,0.0005,[-0.066965],[2105.90964],spliced_blc0001020304050607_guppi_57817_80256_HIP24786_0038.gpuspec.0000.h5
244,HIP7535,0.009566,1,2198.718774,0.0005,[-0.009566],[2198.718774],spliced_blc0001020304050607_guppi_57899_60842_HIP7535_0021.gpuspec.0000.h5
245,HIP24786,0.066965,1,2106.685857,0.0005,[-0.066965],[2106.685857],spliced_blc0001020304050607_guppi_57817_80256_HIP24786_0038.gpuspec.0000.h5
246,HIP24786,0.066965,1,2106.85133,0.0005,[-0.066965],[2106.85133],spliced_blc0001020304050607_guppi_57817_80256_HIP24786_0038.gpuspec.0000.h5
247,HIP24786,0.066965,1,2107.456056,0.0005,[-0.066965],[2107.456056],spliced_blc0001020304050607_guppi_57817_80256_HIP24786_0038.gpuspec.0000.h5
248,HIP7535,0.009566,1,2198.053899,0.0005,[-0.009566],[2198.053899],spliced_blc0001020304050607_guppi_57899_60842_HIP7535_0021.gpuspec.0000.h5
249,HIP7535,0.009566,1,2195.792961,0.0005,[-0.009566],[2195.792961],spliced_blc0001020304050607_guppi_57899_60842_HIP7535_0021.gpuspec.0000.h5
250,HIP7535,0.009566,1,2195.377236,0.0005,[-0.009566],[2195.377236],spliced_blc0001020304050607_guppi_57899_60842_HIP7535_0021.gpuspec.0000.h5
251,HIP24786,0.057399,1,2108.25935,0.0005,[-0.057399],[2108.25935],spliced_blc0001020304050607_guppi_57817_80256_HIP24786_0038.gpuspec.0000.h5
252,HIP24786,0.019133,1,2181.04243,0.0005,[-0.019133],[2181.04243],spliced_blc0001020304050607_guppi_57817_80256_HIP24786_0038.gpuspec.0000.h5
253,HIP24786,0.019133,1,2181.5385539999997,0.0005,[-0.019133],[2181.538554],spliced_blc0001020304050607_guppi_57817_80256_HIP24786_0038.gpuspec.0000.h5
254,HIP24786,0.019133,1,2182.022492,0.0005,[-0.019133],[2182.022492],spliced_blc0001020304050607_guppi_57817_80256_HIP24786_0038.gpuspec.0000.h5
255,HIP12530,0.009566,1,2178.945623,0.0005,[-0.009566],[2178.945623],spliced_blc1011121314151617_guppi_57824_70082_HIP12530_0014.gpuspec.0000.h5
256,HIP24874,0.047832,1,2102.660909,0.0005,[-0.047832],[2102.660909],spliced_blc0001020304050607_guppi_57817_82283_HIP24874_0044.gpuspec.0000.h5
257,HIP6706,0.009566,1,2195.434467,0.0005,[-0.009566],[2195.434467],spliced_blc0001020304050607_guppi_57899_56666_HIP6706_0009.gpuspec.0000.h5
258,HIP6706,0.009566,1,2195.23763,0.0005,[-0.009566],[2195.23763],spliced_blc0001020304050607_guppi_57899_56666_HIP6706_0009.gpuspec.0000.h5
259,HIP42074,0.009566,1,2193.4828629999997,0.0005,[-0.009566],[2193.482863],spliced_blc1011121314151617_guppi_58174_15549_HIP42074_0002.gpuspec.0000.h5
260,HIP81300,0.019133,1,2188.540408,0.0005,[0.019133],[2188.540408],spliced_blc0001020304050607_guppi_57841_36430_HIP81300_0051.gpuspec.0000.h5
261,HIP58001,0.009566,1,2198.1000940000004,0.0005,[-0.009566],[2198.100094],spliced_blc0001020304050607_guppi_57898_82774_HIP58001_0020.gpuspec.0000.h5
262,HIP70529,0.009566,1,1854.500282,0.0005,[-0.009566],[1854.500282],spliced_blc0001020304050607_guppi_57841_25660_HIP70529_0021.gpuspec.0000.h5
263,HIP24874,0.057399,1,2106.830137,0.0005,[-0.057399],[2106.830137],spliced_blc0001020304050607_guppi_57817_82283_HIP24874_0044.gpuspec.0000.h5
264,HIP93101,0.019133,1,2196.382721,0.0005,[0.019133],[2196.382721],spliced_blc0001020304050607_guppi_57936_28389_HIP93101_0032.gpuspec.0000.h5
265,HIP24874,0.019133,1,2137.835742,0.0005,[0.019133],[2137.835742],spliced_blc0001020304050607_guppi_57817_82283_HIP24874_0044.gpuspec.0000.h5
266,HIP544,0.066965,1,2262.517172,0.0005,[-0.066965],[2262.517172],spliced_blc0001020304050607_guppi_57838_76215_HIP544_0038.gpuspec.0000.h5
267,HIP66492,0.009566,1,2181.063164,0.0005,[0.009566],[2181.063164],spliced_blc0001020304050607_guppi_57823_29076_HIP66492_0020.gpuspec.0000.h5
268,HIP24874,0.057399,1,2104.245756,0.0005,[-0.057399],[2104.245756],spliced_blc0001020304050607_guppi_57817_82283_HIP24874_0044.gpuspec.0000.h5
269,HIP12530,0.009566,1,2182.007948,0.0005,[-0.009566],[2182.007948],spliced_blc1011121314151617_guppi_57824_70082_HIP12530_0014.gpuspec.0000.h5
270,HIP12530,0.019133,1,2195.589769,0.0005,[-0.019133],[2195.589769],spliced_blc0001020304050607_guppi_58016_40262_HIP12530_0026.gpuspec.0000.h5
271,HIP40774,0.038266,1,2279.551817,0.0005,[-0.038266],[2279.551817],spliced_blc0001020304050607_guppi_57837_83875_HIP40774_0002.gpuspec.0000.h5
272,HIP38931,0.047832,1,2260.4679079999996,0.0005,[0.047832],[2260.467908],spliced_blc0001020304050607_guppi_57829_04547_HIP38931_0014.gpuspec.0000.h5
273,HIP38931,0.057399,1,2264.563921,0.0005,[0.057399],[2264.563921],spliced_blc0001020304050607_guppi_57829_04547_HIP38931_0014.gpuspec.0000.h5
274,HIP39157,0.038266,1,2210.999368,0.0005,[-0.038266],[2210.999368],spliced_blc0001020304050607_guppi_57829_08913_HIP39157_0026.gpuspec.0000.h5
275,HIP39826,0.019133,1,1854.500221,0.0005,[0.019133],[1854.500221],spliced_blc0001020304050607_guppi_57829_11159_HIP39826_0032.gpuspec.0000.h5
276,HIP39826,0.019133,1,2210.9993010000003,0.0005,[-0.019133],[2210.999301],spliced_blc0001020304050607_guppi_57829_11159_HIP39826_0032.gpuspec.0000.h5
277,HIP85042,0.019133,1,2188.385058,0.0005,[0.019133],[2188.385058],spliced_blc2021222324252627_guppi_57898_29631_HIP85042_0050.gpuspec.0000.h5
278,HIP67155,0.0,1,2190.627773,0.0005,[-0.],[2190.627773],spliced_blc0001020304050607_guppi_57830_30193_HIP67155_0026.gpuspec.0000.h5
279,HIP67155,0.0,1,2193.55746,0.0005,[-0.],[2193.55746],spliced_blc0001020304050607_guppi_57830_30193_HIP67155_0026.gpuspec.0000.h5
280,HIP27207,0.019133,1,1861.554028,0.0005,[0.019133],[1861.554028],spliced_blc0001020304050607_guppi_57834_86041_HIP27207_0008.gpuspec.0000.h5
281,HIP27207,0.047832,1,2228.4124420000003,0.0005,[-0.047832],[2228.412442],spliced_blc0001020304050607_guppi_57834_86041_HIP27207_0008.gpuspec.0000.h5
282,HIP40693,0.019133,1,2188.4687989999998,0.0005,[-0.019133],[2188.468799],spliced_blc0001020304050607_guppi_57835_08509_HIP40693_0032.gpuspec.0000.h5
283,HIP116727,0.009566,1,2100.046758,0.0005,[-0.009566],[2100.046758],spliced_blc0001020304050607_guppi_57826_58161_HIP116727_0038.gpuspec.0000.h5
284,HIP48833,0.076532,1,2220.0999829999996,0.0005,[-0.076532],[2220.099983],spliced_blc0001020304050607_guppi_57835_12908_HIP48833_0044.gpuspec.0000.h5
285,HIP47690,0.009566,1,2196.174827,0.0005,[-0.009566],[2196.174827],spliced_blc0001020304050607_guppi_57908_83091_HIP47690_0044.gpuspec.0000.h5
286,HIP67422,0.009566,1,2624.938679,0.0005,[-0.009566],[2624.938679],spliced_blc0001020304050607_guppi_57837_24032_HIP67422_0012.gpuspec.0000.h5
287,HIP67808,0.028699000000000002,1,2240.453421,0.0005,[-0.028699],[2240.453421],spliced_blc0001020304050607_guppi_57837_26260_HIP67808_0018.gpuspec.0000.h5
288,HIP68030,0.019133,1,1854.500243,0.0005,[-0.019133],[1854.500243],spliced_blc0001020304050607_guppi_57837_29879_HIP68030_0024.gpuspec.0000.h5
289,HIP68030,0.095665,1,1928.480225,0.0005,[-0.095665],[1928.480225],spliced_blc0001020304050607_guppi_57837_29879_HIP68030_0024.gpuspec.0000.h5
290,HIP68030,0.057399,1,2441.003463,0.0005,[0.057399],[2441.003463],spliced_blc0001020304050607_guppi_57837_29879_HIP68030_0024.gpuspec.0000.h5
291,HIP85042,0.066965,1,2188.111643,0.0005,[-0.066965],[2188.111643],spliced_blc2021222324252627_guppi_57898_29631_HIP85042_0050.gpuspec.0000.h5
292,HIP98819,0.009566,1,2196.462579,0.0005,[0.009566],[2196.462579],spliced_blc3031323334353637_guppi_57885_43727_HIP98819_0038.gpuspec.0000.h5
293,HIP98819,0.08609800000000001,1,2254.565865,0.0005,[0.086098],[2254.565865],spliced_blc3031323334353637_guppi_57885_43727_HIP98819_0038.gpuspec.0000.h5
294,HIP98828,0.009566,1,2198.7655010000003,0.0005,[0.009566],[2198.765501],spliced_blc3031323334353637_guppi_57885_45767_HIP98828_0044.gpuspec.0000.h5
295,HIP48833,0.019133,1,2262.499843,0.0005,[-0.019133],[2262.499843],spliced_blc0001020304050607_guppi_57835_12908_HIP48833_0044.gpuspec.0000.h5
296,HIP98819,0.009566,1,2195.505506,0.0005,[0.009566],[2195.505506],spliced_blc3031323334353637_guppi_57885_43727_HIP98819_0038.gpuspec.0000.h5
297,HIP92200,0.057399,1,2277.506325,0.0005,[0.057399],[2277.506325],spliced_blc0001020304050607_guppi_57826_55851_HIP92200_0032.gpuspec.0000.h5
298,HIP92200,0.028699000000000002,1,2257.489971,0.0005,[0.028699],[2257.489971],spliced_blc0001020304050607_guppi_57826_55851_HIP92200_0032.gpuspec.0000.h5
299,HIP12530,0.009566,1,2196.034029,0.0005,[-0.009566],[2196.034029],spliced_blc0001020304050607_guppi_58016_40262_HIP12530_0026.gpuspec.0000.h5
300,HIP12530,0.019133,1,2196.324881,0.0005,[-0.019133],[2196.324881],spliced_blc0001020304050607_guppi_58016_40262_HIP12530_0026.gpuspec.0000.h5
301,HIP12706,0.009566,1,2181.987977,0.0005,[-0.009566],[2181.987977],spliced_blc1011121314151617_guppi_57824_72124_HIP12706_0020.gpuspec.0000.h5
302,HIP12706,0.009566,1,2184.581776,0.0005,[-0.009566],[2184.581776],spliced_blc1011121314151617_guppi_57824_72124_HIP12706_0020.gpuspec.0000.h5
303,HIP90979,0.095665,1,2211.000394,0.0005,[0.095665],[2211.000394],spliced_blc0001020304050607_guppi_57825_45012_HIP90979_0003.gpuspec.0000.h5
304,HIP90979,0.10523099999999999,1,2234.571253,0.0005,[0.105231],[2234.571253],spliced_blc0001020304050607_guppi_57825_45012_HIP90979_0003.gpuspec.0000.h5
305,HIP91217,0.019133,1,2184.461481,0.0005,[0.019133],[2184.461481],spliced_blc0001020304050607_guppi_57825_47105_HIP91217_0009.gpuspec.0000.h5
306,HIP91237,0.019133,1,2181.310329,0.0005,[0.019133],[2181.310329],spliced_blc0001020304050607_guppi_57825_49199_HIP91237_0015.gpuspec.0000.h5
307,HIP91430,0.019133,1,2178.881838,0.0005,[0.019133],[2178.881838],spliced_blc0001020304050607_guppi_57825_51327_HIP91430_0021.gpuspec.0000.h5
